shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
20th-LVPL-AERO,-33.9245523,150.8483375,151,9091.332234849391
20th-LVPL-AERO,-33.9243771,150.8484196,152,9110.64047773133
20th-LVPL-AERO,-33.9243771,150.8484196,153,9110.64047773133
20th-LVPL-AERO,-33.92445670000001,150.84855359999997,154,9127.426395789662
20th-LVPL-AERO,-33.9246314,150.8484792,155,9146.301233711116
20th-LVPL-AERO,-33.9245523,150.8483375,156,9163.830260924342
20th-LVPL-AERO,-33.924500200000004,150.8482378,157,9176.016348235946
20th-LVPL-AERO,-33.9244392,150.8481412,158,9188.282934684034
20th-LVPL-AERO,-33.9241905,150.84776200000005,159,9236.874963165243
20th-LVPL-AERO,-33.923511600000005,150.8467531,160,9366.997408986848
20th-LVPL-AERO,-33.923284499999994,150.84635780000005,161,9416.174946749918
20th-LVPL-AERO,-33.9232088,150.84618909999998,162,9436.322508168296
20th-LVPL-AERO,-33.9230998,150.8459365,163,9466.338616479545
20th-LVPL-AERO,-33.923064600000004,150.8456679,164,9496.400580796391
20th-LVPL-AERO,-33.9227025,150.8430885,165,9785.364496069533
20th-LVPL-AERO,-33.9226548,150.8427488,166,9823.42040040214
20th-LVPL-AERO,-33.9225815,150.84221440000005,167,9883.267825508796
20th-LVPL-AERO,-33.922284399999995,150.8400497,168,10125.694520950583
20th-LVPL-AERO,-33.9222914,150.8400479,169,10126.403094653751
20th-LVPL-AERO,-33.9222982,150.8400453,170,10127.123910441913
20th-LVPL-AERO,-33.92230479999999,150.8400418,171,10127.873701199009
20th-LVPL-AERO,-33.9223111,150.84003769999995,172,10128.63664138329
20th-LVPL-AERO,-33.922317,150.8400327,173,10129.434970039661
20th-LVPL-AERO,-33.9223225,150.84002719999995,174,10130.246909481182
20th-LVPL-AERO,-33.9223275,150.840021,175,10131.090122321446
20th-LVPL-AERO,-33.922332,150.8400142,176,10131.96342782628
20th-LVPL-AERO,-33.9223359,150.84000690000005,177,10132.859145127199
20th-LVPL-AERO,-33.9223392,150.8399993,178,10133.762940061932
20th-LVPL-AERO,-33.9223418,150.8399912,179,10134.698335187428
20th-LVPL-AERO,-33.92234379999999,150.83998290000005,180,10135.641465793406
20th-LVPL-AERO,-33.9223451,150.8399744,181,10136.595016432799
20th-LVPL-AERO,-33.92234570000001,150.83996580000004,182,10137.553067270655
20th-LVPL-AERO,-33.9223456,150.8399571,183,10138.520513208245
20th-LVPL-AERO,-33.9223448,150.83994850000005,184,10139.4799408993
20th-LVPL-AERO,-33.922343299999994,150.83994009999995,185,10140.425267960276
20th-LVPL-AERO,-33.922341100000004,150.8399319,186,10141.361758426126
20th-LVPL-AERO,-33.9223383,150.8399239,187,10142.291941503141
20th-LVPL-AERO,-33.9223348,150.83991630000003,188,10143.20280283924
20th-LVPL-AERO,-33.9223307,150.8399092,189,10144.086989531399
20th-LVPL-AERO,-33.9223261,150.8399026,190,10144.946120444307
20th-LVPL-AERO,-33.922321000000004,150.8398966,191,10145.77700038875
20th-LVPL-AERO,-33.922315399999995,150.83989119999995,192,10146.587082988191
20th-LVPL-AERO,-33.9223093,150.8398865,193,10147.377004981021
20th-LVPL-AERO,-33.922303,150.8398825,194,10148.133352434175
20th-LVPL-AERO,-33.9222963,150.8398793,195,10148.874886613927
20th-LVPL-AERO,-33.9222894,150.8398769,196,10149.596085045532
20th-LVPL-AERO,-33.9222823,150.83987539999995,197,10150.305401015688
20th-LVPL-AERO,-33.9222752,150.8398746,198,10151.000543112637
20th-LVPL-AERO,-33.922268,150.83987480000005,199,10151.70003379197
20th-LVPL-AERO,-33.9222609,150.8398757,200,10152.39668612696
20th-LVPL-AERO,-33.9220148,150.8380768,201,10353.847881902826
20th-LVPL-AERO,-33.9215784,150.8348862,202,10711.148479866912
20th-LVPL-AERO,-33.9214339,150.8338552,203,10826.645984220339
20th-LVPL-AERO,-33.921211,150.8322656,204,11004.721763025958
20th-LVPL-AERO,-33.920866100000005,150.82974230000005,205,11287.2916613361
20th-LVPL-AERO,-33.9208311,150.8294999,206,11314.45872460132
20th-LVPL-AERO,-33.9208026,150.8293073,207,11336.052924757523
20th-LVPL-AERO,-33.9207408,150.8289072,208,11380.944885907855
20th-LVPL-AERO,-33.9207225,150.82877309999995,209,11395.961631172198
20th-LVPL-AERO,-33.9207225,150.8287731,210,11395.961631177857
20th-LVPL-AERO,-33.9205997763,150.82788667,211,11495.245883490856
20th-LVPL-AERO,-33.920419306599996,150.826582586,212,11641.308392454663
20th-LVPL-AERO,-33.9202984271,150.82570933739999,213,11739.116012592123
20th-LVPL-AERO,-33.9202339581,150.82524362459998,214,11791.277886708043
20th-LVPL-AERO,-33.9201422605,150.824582044,215,11865.379141067291
20th-LVPL-AERO,-33.919945391999995,150.8231592357,216,12024.73879717318
20th-LVPL-AERO,-33.9198874892,150.8227418366,217,12071.490730261363
20th-LVPL-AERO,-33.9197295499,150.8216010454,218,12199.264501047206
20th-LVPL-AERO,-33.919650604699996,150.821030186,219,12263.202294060215
20th-LVPL-AERO,-33.9195930561,150.8206145833,220,12309.751777878397
20th-LVPL-AERO,-33.9194708386,150.819731993,221,12408.606148802384
20th-LVPL-AERO,-33.9193506023,150.8188637568,222,12505.852855042698
20th-LVPL-AERO,-33.9192784,150.8183424,223,12564.24739948767
20th-LVPL-AERO,-33.9192361766,150.8180421462,224,12597.88484295023
20th-LVPL-AERO,-33.9190566692,150.8167657174,225,12740.883291719036
20th-LVPL-AERO,-33.9189390432,150.81592943799998,226,12834.571955966134
20th-LVPL-AERO,-33.9187956,150.8149095,227,12948.835761229062
20th-LVPL-AERO,-33.9186422541,150.81382182,228,13070.693142325512
20th-LVPL-AERO,-33.9185380936,150.8130830525,229,13153.460441389254
20th-LVPL-AERO,-33.918352267399996,150.8117287749,230,13305.126081775185
20th-LVPL-AERO,-33.9182588066,150.811058312,231,13380.228289979494
20th-LVPL-AERO,-33.9181946688,150.8105982098,232,13431.766852751449
20th-LVPL-AERO,-33.918126654699996,150.8101103356,233,13486.416362962296
20th-LVPL-AERO,-33.9179891264,150.8091238513,234,13596.917999920506
20th-LVPL-AERO,-33.9179469007,150.808821001,235,13630.842010312843
20th-LVPL-AERO,-33.9179419341,150.8087855092,236,13634.81786386171
20th-LVPL-AERO,-33.9179402618,150.8087747826,237,13636.021605391383
20th-LVPL-AERO,-33.9179386882,150.8087627185,238,13637.371743050076
20th-LVPL-AERO,-33.9179371162,150.80875080049998,239,13638.705722909723
20th-LVPL-AERO,-33.9179355583,150.8087396535,240,13639.954406135552
20th-LVPL-AERO,-33.9179343305,150.8087308157,241,13640.944327191506
20th-LVPL-AERO,-33.9179330156,150.8087214176,242,13641.997115989823
20th-LVPL-AERO,-33.917931788699995,150.8087125168,243,13642.993981288068
20th-LVPL-AERO,-33.9179306016,150.8087042644,244,13643.918814862418
20th-LVPL-AERO,-33.9179296397,150.80869720340002,245,13644.709496140276
20th-LVPL-AERO,-33.9179288623,150.8086917106,246,13645.324912858385
20th-LVPL-AERO,-33.9179280466,150.8086857478,247,13645.992658283418
20th-LVPL-AERO,-33.9179259546,150.8086861982,248,13646.201819152828
20th-LVPL-AERO,-33.9179122452,150.80868896409999,249,13647.56770602792
20th-LVPL-AERO,-33.917898837399996,150.8086917593,250,13648.905836847787
20th-LVPL-AERO,-33.9178852481,150.8086945167,251,13650.260152984358
20th-LVPL-AERO,-33.917866484099996,150.8086985376,252,13652.135699533752
20th-LVPL-AERO,-33.9178561133,150.8087005777,253,13653.167664879129
20th-LVPL-AERO,-33.9167189106,150.8089348736,254,13766.591890235166
20th-LVPL-AERO,-33.9158673,150.8091103,255,13851.530661427594
20th-LVPL-AERO,-33.9155373,150.8091062,256,13883.568082121075
20th-LVPL-AERO,-33.9153227421,150.8090620697,257,13904.96616340621
20th-LVPL-AERO,-33.915295511,150.8088195586,258,13932.061457868927
20th-LVPL-AERO,-33.915238777199995,150.8083143073,259,13988.51220398115
20th-LVPL-AERO,-33.9152059727,150.8080207288,260,14021.311637865485
20th-LVPL-AERO,-33.915193288699996,150.8079092024,261,14033.773798545584
20th-LVPL-AERO,-33.9131261756,150.8081619708,262,14236.392014961883
20th-LVPL-AERO,-33.913013947399996,150.8071480003,263,14349.665643529725
20th-LVPL-AERO,-33.9128607891,150.8060672909,264,14470.751395018164
20th-LVPL-AERO,-33.9124773045,150.8037237755,265,14733.984092294251
20th-LVPL-AERO,-33.9122070148,150.8015853933,266,14973.204740656456
20th-LVPL-AERO,-33.9104654358,150.8018644202,267,15145.076967182364
20th-LVPL-AERO,-33.9102910704,150.80055980379998,268,15291.127867739808
20th-LVPL-AERO,-33.91016802,150.7996391961,269,15394.189344455695
20th-LVPL-AERO,-33.9097544,150.7965133,270,15744.084492479189
20th-LVPL-AERO,-33.9097193,150.7962316,271,15775.592871078283
20th-LVPL-AERO,-33.9096731,150.7960626,272,15794.91245419818
20th-LVPL-AERO,-33.9070250649,150.7948356972,273,16085.894898581102
20th-LVPL-AERO,-33.9030103464,150.7955321308,274,16483.184218068836
20th-LVPL-AERO,-33.9022359412,150.78911251620002,275,17200.95989852389
20th-LVPL-AERO,-33.9021197,150.7886849,276,17249.8287695259
20th-LVPL-AERO,-33.9021391174,150.7883100739,277,17291.55017111509
20th-LVPL-AERO,-33.9013643406,150.7818906112,278,18009.312276375924
20th-LVPL-AERO,-33.9012674702,150.7810881878,279,18099.031698104416
20th-LVPL-AERO,-33.9011705948,150.7802857666,280,18188.7509196815
20th-LVPL-AERO,-33.9008799373,150.7778785156,281,18457.907463066
20th-LVPL-AERO,-33.9010724,150.7771204,282,18544.250462916116
20th-LVPL-AERO,-33.900686139899996,150.7762736922,283,18645.587522154037
20th-LVPL-AERO,-33.900104623800004,150.7714592726,284,19183.89324121735
20th-LVPL-AERO,-33.8989410344,150.7618306618,285,20260.48425679577
20th-LVPL-AERO,-33.8985530061,150.7586211926,286,20619.34187204528
20th-LVPL-AERO,-33.8985530061,150.7586211926,287,20619.34187204528
20th-LVPL-AERO,-33.898692267600005,150.7585969761,288,20633.11948241253
20th-LVPL-AERO,-33.8988809844,150.7585641598,289,20651.789865510735
20th-LVPL-AERO,-33.8990208027,150.75853984649999,290,20665.622554055954
20th-LVPL-AERO,-33.8992038604,150.7585080143,291,20683.733053225904
20th-LVPL-AERO,-33.8994378356,150.7584673279,292,20706.880981521794
20th-LVPL-AERO,-33.8997017131,150.7584214417,293,20732.987231770363
20th-LVPL-AERO,-33.8998911551,150.7583884993,294,20751.729330260092
20th-LVPL-AERO,-33.9012293031,150.7581557976,295,20884.116586367247
20th-LVPL-AERO,-33.9005500271,150.7525391385,296,21512.12912026727
20th-LVPL-AERO,-33.900452967,150.7517367671,297,21601.84443925199
20th-LVPL-AERO,-33.9003559018,150.7509343978,298,21691.55957020089
20th-LVPL-AERO,-33.9002588314,150.7501320307,299,21781.274503078734
20th-LVPL-AERO,-33.9001617559,150.7493296656,300,21870.989258978156
20th-LVPL-AERO,-33.9000646752,150.7485273027,301,21960.703816806366
20th-LVPL-AERO,-33.8999675893,150.7477249419,302,22050.41818762784
20th-LVPL-AERO,-33.9013057104,150.7474920743,303,22182.793222338656
20th-LVPL-AERO,-33.9026438304,150.7472591983,304,22315.1680452964
20th-LVPL-AERO,-33.9039819495,150.74702631379998,305,22447.54267770072
20th-LVPL-AERO,-33.9043112218,150.7471550492,306,22482.547578568097
20th-LVPL-AERO,-33.9052673335,150.7469656687,307,22577.664599998374
20th-LVPL-AERO,-33.9060900339,150.74680270940001,308,22659.50940845059
20th-LVPL-AERO,-33.906880616399995,150.7466461086,309,22738.158993840556
20th-LVPL-AERO,-33.9074397595,150.7465353499,310,22793.78425565009
20th-LVPL-AERO,-33.9087459444,150.7462766057,311,22923.72745472337
20th-LVPL-AERO,-33.9100923536,150.74600988379999,312,23057.672197376436
20th-LVPL-AERO,-33.9114387615,150.7457431523,313,23191.616721270384
20th-LVPL-AERO,-33.912744943,150.7454843806,314,23321.55931875894
20th-LVPL-AERO,-33.913304084,150.7453736045,315,23377.184209546987
20th-LVPL-AERO,-33.914094662800004,150.7452169736,316,23455.833141068866
20th-LVPL-AERO,-33.914917358400004,150.745053976,317,23537.677107860523
20th-LVPL-AERO,-33.9158734636,150.7448645419,318,23632.792976144057
20th-LVPL-AERO,-33.9155796928,150.7427303717,319,23871.80734468842
20th-LVPL-AERO,-33.9152122594,150.74006246049998,320,24170.599658995936
20th-LVPL-AERO,-33.9149185754,150.7379285499,321,24409.5842037765
20th-LVPL-AERO,-33.9158746871,150.7377391693,322,24504.69306806644
20th-LVPL-AERO,-33.9166973875,150.7375762101,323,24586.530852975688
20th-LVPL-AERO,-33.91748797,150.7374196093,324,24665.17369136015
20th-LVPL-AERO,-33.9180471131,150.7373088506,325,24720.794181302856
20th-LVPL-AERO,-33.919353298000004,150.7370501064,326,24850.726233019606
20th-LVPL-AERO,-33.9206997072,150.7367833845,327,24984.659484958764
25th-BPRK-CBMT,-33.8846815079,150.736318826,1,0.0
25th-BPRK-CBMT,-33.8814497,150.7417659,2,682.0152089786179
25th-BPRK-CBMT,-33.8837151609,150.7437620613,3,994.3739833860038
25th-BPRK-CBMT,-33.8857334593,150.7542970851,4,2182.068817170729
25th-BPRK-CBMT,-33.8858304974,150.7550993234,5,2271.7692185345554
25th-BPRK-CBMT,-33.8859275304,150.7559015638,6,2361.4698079290856
25th-BPRK-CBMT,-33.8860245582,150.75670380629998,7,2451.17058434032
25th-BPRK-CBMT,-33.8861215809,150.7575060509,8,2540.871548790459
25th-BPRK-CBMT,-33.8862185983,150.7583082977,9,2630.572710299248
25th-BPRK-CBMT,-33.8863156107,150.75911054649998,10,2720.2740498014596
25th-BPRK-CBMT,-33.886412617800005,150.7599127975,11,2809.975586367752
25th-BPRK-CBMT,-33.886509619899996,150.7607150506,12,2899.677311993079
25th-BPRK-CBMT,-33.8859888,150.7612671,13,2979.187185472828
25th-BPRK-CBMT,-33.8852684557,150.76174990229998,14,3067.3190941037137
25th-BPRK-CBMT,-33.8853654454,150.7625521475,15,3157.01983762761
25th-BPRK-CBMT,-33.88546243,150.7633543948,16,3246.7207691930043
25th-BPRK-CBMT,-33.8855594094,150.76415664430002,17,3336.4218988440466
25th-BPRK-CBMT,-33.8856563836,150.7649588959,18,3426.123215523984
25th-BPRK-CBMT,-33.886431991900004,150.7713769845,19,4143.7405235482465
25th-BPRK-CBMT,-33.8865289197,150.772179255,20,4233.4435276112235
25th-BPRK-CBMT,-33.8866258424,150.7729815277,21,4323.146730791162
25th-BPRK-CBMT,-33.886722759899996,150.7737838026,22,4412.850132069039
25th-BPRK-CBMT,-33.8868196723,150.7745860795,23,4502.553710350763
25th-BPRK-CBMT,-33.886916579499996,150.7753883585,24,4592.257475677788
25th-BPRK-CBMT,-33.8870134815,150.7761906397,25,4681.96143910678
25th-BPRK-CBMT,-33.8871103784,150.7769929229,26,4771.665579548796
25th-BPRK-CBMT,-33.8872072701,150.7777952083,27,4861.369918089373
25th-BPRK-CBMT,-33.8873041567,150.7785974958,28,4951.074444700618
25th-BPRK-CBMT,-33.8874010381,150.77939978540002,29,5040.77915836653
25th-BPRK-CBMT,-33.8887392429,150.7791674551,30,5173.189889527251
25th-BPRK-CBMT,-33.8900774467,150.7789351164,31,5305.600418846366
25th-BPRK-CBMT,-33.8898304,150.7793569,32,5358.273152723344
25th-BPRK-CBMT,-33.8901743269,150.77973743229998,33,5412.165697184203
25th-BPRK-CBMT,-33.8888361211,150.7799697589,34,5544.577151995894
25th-BPRK-CBMT,-33.8889329942,150.7807720648,35,5634.2835969385505
25th-BPRK-CBMT,-33.8890298621,150.7815743729,36,5723.990239995217
25th-BPRK-CBMT,-33.889126724899995,150.782376683,37,5813.697060070766
25th-BPRK-CBMT,-33.8892235825,150.7831789953,38,5903.404078260123
25th-BPRK-CBMT,-33.888939384299995,150.7840777673,39,6007.079199066318
25th-BPRK-CBMT,-33.8890973212,150.78522478719998,40,6135.53989490767
25th-BPRK-CBMT,-33.8892332119,150.7862117617,41,6246.07618981833
25th-BPRK-CBMT,-33.8893637903,150.787160209,42,6352.2975525366655
25th-BPRK-CBMT,-33.8894561381,150.787831005,43,6427.4233099202565
25th-BPRK-CBMT,-33.8896718531,150.7893980239,44,6602.921351561382
25th-BPRK-CBMT,-33.8897618193,150.7900516292,45,6676.121686837024
25th-BPRK-CBMT,-33.8898941908,150.79101331020001,46,6783.824881256737
25th-BPRK-CBMT,-33.8894036771,150.7910921762,47,6832.233216935874
25th-BPRK-CBMT,-33.8890121173,150.7911551321,48,6870.875910185172
25th-BPRK-CBMT,-33.8885430832,150.79123054459998,49,6917.164506410556
25th-BPRK-CBMT,-33.8882275737,150.7912894794,50,6948.480072047437
25th-BPRK-CBMT,-33.8879100052,150.7913487988,51,6980.000018832025
25th-BPRK-CBMT,-33.8876013579,150.7914064517,52,7010.634515441051
25th-BPRK-CBMT,-33.8872367406,150.79147455950002,53,7046.824286140596
25th-BPRK-CBMT,-33.8866616341,150.7915671015,54,7103.582767004729
25th-BPRK-CBMT,-33.8858908466,150.7917119863,55,7180.107925878804
25th-BPRK-CBMT,-33.885052176799995,150.79187765790002,56,7263.565148872211
25th-BPRK-CBMT,-33.8844595603,150.7919622295,57,7321.846410296296
25th-BPRK-CBMT,-33.8805742,150.7927635,58,7709.3319070159605
25th-BPRK-CBMT,-33.8805742,150.7927635,59,7709.3319070159605
25th-BPRK-CBMT,-33.8806814,150.7932358,60,7762.870091695819
25th-BPRK-CBMT,-33.8807149,150.7934503,61,7786.94203801203
25th-BPRK-CBMT,-33.8807394,150.7936353,62,7807.650111486191
25th-BPRK-CBMT,-33.8807595,150.7939143,63,7838.734818057815
25th-BPRK-CBMT,-33.8808842,150.7969961,64,8181.629494952348
25th-BPRK-CBMT,-33.8808886,150.7974226,65,8229.056119590532
25th-BPRK-CBMT,-33.8808842,150.7977606,66,8266.642483098973
25th-BPRK-CBMT,-33.8808665,150.7980467,67,8298.50175104183
25th-BPRK-CBMT,-33.8808512,150.7983064,68,8327.417273972296
25th-BPRK-CBMT,-33.8808196,150.7988549,69,8388.484851223668
25th-BPRK-CBMT,-33.8807995,150.7991875,70,8425.519758956936
25th-BPRK-CBMT,-33.8807862,150.7995228,71,8462.825812320421
25th-BPRK-CBMT,-33.8807827,150.7997803,72,8491.460560816575
25th-BPRK-CBMT,-33.8808113,150.8030231,73,8852.054653209561
25th-BPRK-CBMT,-33.8807283,150.8061398,74,9198.709996855
25th-BPRK-CBMT,-33.8806882,150.8072019,75,9316.874422637082
25th-BPRK-CBMT,-33.8806493,150.8073949,76,9338.664749027976
25th-BPRK-CBMT,-33.8806154,150.8074997,77,9350.77371311567
25th-BPRK-CBMT,-33.8805699,150.8076049,78,9363.277493990996
25th-BPRK-CBMT,-33.8805341,150.8076763,79,9371.944083202807
25th-BPRK-CBMT,-33.8805048,150.807705,80,9376.218881810139
25th-BPRK-CBMT,-33.880476,150.8077474,81,9381.700114336765
25th-BPRK-CBMT,-33.8804644,150.8078102,82,9388.773370814297
25th-BPRK-CBMT,-33.8804625,150.8078767,83,9396.170143457106
25th-BPRK-CBMT,-33.8804785,150.8079407,84,9403.454142915
25th-BPRK-CBMT,-33.8804954,150.8079797,85,9408.090679899393
25th-BPRK-CBMT,-33.8805112,150.8079955,86,9410.422845445037
25th-BPRK-CBMT,-33.8805725,150.8082439,87,9438.677413988873
25th-BPRK-CBMT,-33.8805914,150.8084289,88,9459.330156045944
25th-BPRK-CBMT,-33.8805903,150.8085389,89,9471.562080951584
25th-BPRK-CBMT,-33.8805791,150.8086824,90,9487.555571449853
25th-BPRK-CBMT,-33.8805453,150.8089123,91,9513.329020121824
25th-BPRK-CBMT,-33.8805081,150.8091092,92,9535.519132083806
25th-BPRK-CBMT,-33.8804622,150.8093516,93,9562.838616798917
25th-BPRK-CBMT,-33.8800859,150.8113673,94,9789.931743694648
25th-BPRK-CBMT,-33.8798599,150.8125877,95,9927.39624529904
25th-BPRK-CBMT,-33.8796406,150.8137746,96,10061.079703100248
25th-BPRK-CBMT,-33.8795727,150.8141903,97,10107.771118161521
25th-BPRK-CBMT,-33.8795515,150.8145189,98,10144.36773614742
25th-BPRK-CBMT,-33.8795358,150.8147038,99,10164.984121827614
25th-BPRK-CBMT,-33.8795243,150.8149239,100,10189.483608642191
25th-BPRK-CBMT,-33.8795235,150.8150578,101,10204.372832436957
25th-BPRK-CBMT,-33.8795212,150.8154002,102,10242.446682622669
25th-BPRK-CBMT,-33.8795481,150.815785,103,10285.314166209788
25th-BPRK-CBMT,-33.8795904,150.8161203,104,10322.823340845267
25th-BPRK-CBMT,-33.8796728,150.8165789,105,10374.441021616143
25th-BPRK-CBMT,-33.8797418,150.8168499,106,10405.310432392693
25th-BPRK-CBMT,-33.8798354,150.8171637,107,10441.367217227064
25th-BPRK-CBMT,-33.8800202,150.8176384,108,10497.117083208272
25th-BPRK-CBMT,-33.8803052,150.8182956,109,10575.256961005825
25th-BPRK-CBMT,-33.8805435,150.8188669,110,10642.864171708346
25th-BPRK-CBMT,-33.8806303,150.8191378,111,10674.143404225317
25th-BPRK-CBMT,-33.8807127,150.8195052,112,10715.77233243725
25th-BPRK-CBMT,-33.8807417,150.8197869,113,10747.22225869067
25th-BPRK-CBMT,-33.8807528,150.8200658,114,10778.253283801283
25th-BPRK-CBMT,-33.8807506,150.8202911,115,10803.306445822054
25th-BPRK-CBMT,-33.8807149,150.8205996,116,10837.784773342602
25th-BPRK-CBMT,-33.8806303,150.8210153,117,10884.73259626826
25th-BPRK-CBMT,-33.8804744,150.8214472,118,10935.086336927809
25th-BPRK-CBMT,-33.8803542,150.8217154,119,10967.110747586317
25th-BPRK-CBMT,-33.8802028,150.8219621,120,10998.232401546808
25th-BPRK-CBMT,-33.8799422,150.8223591,121,11049.11312535832
25th-BPRK-CBMT,-33.879374,150.8231528,122,11153.190725296748
25th-BPRK-CBMT,-33.8792891,150.8232714,123,11168.742500934593
25th-BPRK-CBMT,-33.8787783,150.8239941,124,11263.173483079447
25th-BPRK-CBMT,-33.8776638,150.8255709,125,11469.20674409157
25th-BPRK-CBMT,-33.8766247,150.8270357,126,11660.798379366002
25th-BPRK-CBMT,-33.876386,150.8273722,127,11704.811392804999
25th-BPRK-CBMT,-33.8760876,150.8278013,128,11760.632332889905
25th-BPRK-CBMT,-33.8759339,150.8280481,129,11791.870260693535
25th-BPRK-CBMT,-33.8757691,150.8283458,130,11828.637291481413
25th-BPRK-CBMT,-33.8756912,150.8285309,131,11850.56519256803
25th-BPRK-CBMT,-33.8755999,150.8287937,132,11881.102189451873
25th-BPRK-CBMT,-33.8755353,150.8290083,133,11905.775190322456
25th-BPRK-CBMT,-33.8754885,150.8292551,134,11933.591776052248
25th-BPRK-CBMT,-33.8754485,150.8295287,135,11964.26163839095
25th-BPRK-CBMT,-33.8754262,150.829821,136,11996.835997691061
25th-BPRK-CBMT,-33.8754262,150.8300383,137,12020.998688627133
25th-BPRK-CBMT,-33.8754373,150.8302368,138,12043.097207978988
25th-BPRK-CBMT,-33.875473,150.8304782,139,12070.162576436247
25th-BPRK-CBMT,-33.8755954,150.8311031,140,12140.6573511516
25th-BPRK-CBMT,-33.8756906,150.8315966,141,12196.30517816368
25th-BPRK-CBMT,-33.8757469,150.8318917,142,12229.571056807526
25th-BPRK-CBMT,-33.8758003,150.8322377,143,12268.392351599272
25th-BPRK-CBMT,-33.8758293,150.83253,144,12301.016414115169
25th-BPRK-CBMT,-33.8758426,150.8328439,145,12335.944430484125
25th-BPRK-CBMT,-33.8758315,150.833214,146,12377.111840053494
25th-BPRK-CBMT,-33.8758003,150.8335734,147,12417.190008165408
25th-BPRK-CBMT,-33.8757633,150.8338491,148,12448.056277162406
25th-BPRK-CBMT,-33.8757174,150.8340923,149,12475.463705387778
25th-BPRK-CBMT,-33.8751857,150.8364137,150,12738.704177221676
25th-BPRK-CBMT,-33.8750142,150.8371701,151,12824.444811425019
25th-BPRK-CBMT,-33.874921,150.8375829,152,12871.229739129883
25th-BPRK-CBMT,-33.8748583,150.8378782,153,12904.625290879016
25th-BPRK-CBMT,-33.8748116,150.8381223,154,12932.144189431105
25th-BPRK-CBMT,-33.8747715,150.8383262,155,12955.148786934733
25th-BPRK-CBMT,-33.8747403,150.8385863,156,12984.228866651021
25th-BPRK-CBMT,-33.8747203,150.8388313,157,13011.540793042706
25th-BPRK-CBMT,-33.8747127,150.8391338,158,13045.185399241594
25th-BPRK-CBMT,-33.874725,150.8393934,159,13074.076339891646
25th-BPRK-CBMT,-33.8747581,150.8396512,160,13102.922051985179
25th-BPRK-CBMT,-33.8748114,150.8399389,161,13135.328829043749
25th-BPRK-CBMT,-33.8748806,150.8402279,162,13168.159214059375
25th-BPRK-CBMT,-33.874963,150.8404746,163,13196.73412358506
25th-BPRK-CBMT,-33.8750706,150.8407469,164,13228.764570057123
25th-BPRK-CBMT,-33.8751906,150.8409885,165,13258.047536963759
25th-BPRK-CBMT,-33.8753872,150.8414248,166,13310.182921476051
25th-BPRK-CBMT,-33.875778,150.841979,167,13382.554380490694
25th-BPRK-CBMT,-33.8760314,150.8423353,168,13429.19255434401
25th-BPRK-CBMT,-33.8761019,150.8424364,169,13442.354799982606
25th-BPRK-CBMT,-33.8770779,150.8435818,170,13601.111085271787
25th-BPRK-CBMT,-33.8782681,150.8450602,171,13802.064327813472
25th-BPRK-CBMT,-33.8788134,150.8461419,172,13933.484332388585
25th-BPRK-CBMT,-33.8791839,150.8468801,173,14023.107364617428
25th-BPRK-CBMT,-33.8797183,150.8478156,174,14139.356684557646
25th-BPRK-CBMT,-33.880221,150.8483996,175,14220.597441861268
25th-BPRK-CBMT,-33.8810843,150.8493305,176,14353.800574197756
25th-BPRK-CBMT,-33.8816668,150.84989,177,14437.886358490137
25th-BPRK-CBMT,-33.8825045,150.8508798,178,14574.748995877782
25th-BPRK-CBMT,-33.8830979,150.8517384,179,14686.264859278042
25th-BPRK-CBMT,-33.8834556,150.8524838,180,14776.134748213723
25th-BPRK-CBMT,-33.8836643,150.853408,181,14880.880810695407
25th-BPRK-CBMT,-33.8837436,150.8541909,182,14968.275420060238
25th-BPRK-CBMT,-33.8836878,150.8555708,183,15121.809177011888
25th-BPRK-CBMT,-33.8835827,150.8574685,184,15333.070803347506
25th-BPRK-CBMT,-33.8835729,150.857645,185,15352.719799605806
25th-BPRK-CBMT,-33.8835675,150.8577405,186,15363.35187215447
25th-BPRK-CBMT,-33.8834683,150.8593828,187,15546.221515784915
25th-BPRK-CBMT,-33.8834023,150.8605186,188,15672.67945043986
25th-BPRK-CBMT,-33.8833073,150.8620487,189,15843.069038989346
25th-BPRK-CBMT,-33.8833027,150.8621362,190,15852.808860559302
25th-BPRK-CBMT,-33.8832395,150.8632098,191,15972.345602342673
25th-BPRK-CBMT,-33.8832417,150.8635722,192,16012.64326591814
25th-BPRK-CBMT,-33.8832534,150.8638016,193,16038.176716615988
25th-BPRK-CBMT,-33.8832585,150.8639008,194,16049.218384787586
25th-BPRK-CBMT,-33.8832715,150.8640163,195,16062.12333311289
25th-BPRK-CBMT,-33.883306,150.8643232,196,16096.413218041926
25th-BPRK-CBMT,-33.8833411,150.8645159,197,16118.110011699713
25th-BPRK-CBMT,-33.8833633,150.8646487,198,16133.03330843882
25th-BPRK-CBMT,-33.8834029,150.8648218,199,16152.661695337241
25th-BPRK-CBMT,-33.8834249,150.8648969,200,16161.281488123353
25th-BPRK-CBMT,-33.8834769,150.8650745,201,16181.665338625779
25th-BPRK-CBMT,-33.8835937,150.8654728,202,16227.384154098265
25th-BPRK-CBMT,-33.8838802,150.8661428,203,16306.912064631113
25th-BPRK-CBMT,-33.8841825,150.8668736,204,16393.315283748794
