stop_id,stop_code,stop_name,stop_lat,stop_lon,location_t,parent_sta,wheelchair,platform_c,mode,route
"2221116",2221116.000000000000000,Queens Rd Opp Rose Av,-33.989013229189304,151.088058899096978,,,"0",,Bus,
"2221117",2221117.000000000000000,95 Queens Rd,-33.987389327642298,151.089203287804025,,,"0",,Bus,
"2221110",2221110.000000000000000,Kyle Pde At Terry St,-33.988126987604495,151.096269533680982,,,"0",,Bus,
"2221111",2221111.000000000000000,Terry St Before Myerla Cres,-33.989114775291490,151.094207731239010,,,"0",,Bus,
"2221112",2221112.000000000000000,Terry St At Murdoch Cres,-33.989889869852306,151.092579161147000,,,"0",,Bus,
"2221113",2221113.000000000000000,Connells Point Rd After Terry St,-33.990551235728191,151.090847748231994,,,"0",,Bus,
"2221118",2221118.000000000000000,Queens Rd Before Connells Point Rd,-33.987039967138202,151.091036160716982,,,"0",,Bus,
"250538",250538.000000000000000,Springhill Rd Before Entry Rd,-34.455834761092291,150.873145818556992,,,"0",,Bus,
"25488",25488.000000000000000,Golf Cct Opp Hakea Pl,-36.860390382068296,149.930864310408992,,,"0",,Bus,
"25489",25489.000000000000000,Golf Cct At Hakea Pl,-36.860563094575888,149.930803625330014,,,"0",,Bus,
"25481",25481.000000000000000,"Merimbula Coach Stop, Park St",-36.889049976770295,149.909096993209005,,,"0",,Regional,
"25481",25481.000000000000000,"Merimbula Coach Stop, Park St",-36.889049976770295,149.909096993209005,,,"0",,Coach,
"25482",25482.000000000000000,"Merimbula Coach Stop, Park St",-36.888969164624100,149.909452919715989,,,"0",,Regional,
"25482",25482.000000000000000,"Merimbula Coach Stop, Park St",-36.888969164624100,149.909452919715989,,,"0",,Coach,
"25483",25483.000000000000000,"Merimbula Airport, Arthur Kaine Dr",-36.910063138272285,149.902152418686995,,,"0",,Bus,
"2830142",2830142.000000000000000,"Dubbo Coach Stop, Mountbatten Dr",-32.251091659401503,148.643510337060036,,,"0",,Bus,
"25485",25485.000000000000000,"Tura Beach Shopping Centre, Tura Beach Dr",-36.864181003160695,149.914882132404983,,,"0",,Bus,
"25486",25486.000000000000000,Tura Beach Dr Opp Tura Beach Shopping Centre,-36.864607294732785,149.915503949745016,,,"0",,Bus,
"25487",25487.000000000000000,Surf Cir Opp Banksia Ct,-36.869291570747599,149.929118480750020,,,"0",,Bus,
"252544",252544.000000000000000,"Figtree Public School, Gibsons Rd",-34.439976264798695,150.854336702079991,,,"0",,Bus,
"252545",252545.000000000000000,Amaroo Av Opp Springfield Av,-34.444212547762106,150.847157143039993,,,"0",,Bus,
"2500271",2500271.000000000000000,Rose St At Bell St,-34.417380531340996,150.870749523414986,,,"0",,Bus,
"2500270",2500270.000000000000000,Taronga Av Opp Ocean St,-34.440270961678188,150.870088026446979,,,"0",,Bus,
"222633",222633.000000000000000,Soldiers Rd At Bindea St,-34.008548152932079,151.061428560463014,,,"0",,Bus,
"222632",222632.000000000000000,Soldiers Rd At Washington Dr,-34.012554018147888,151.061814371917990,,,"0",,Bus,
"222631",222631.000000000000000,Washington Dr After Lower Washington Dr,-34.014757723179187,151.058933102134034,,,"0",,Bus,
"222630",222630.000000000000000,Lower Washington Dr Before Washington Dr,-34.014164976064393,151.058601880780003,,,"0",,Bus,
"222637",222637.000000000000000,Burunda St Opp Girraween Av,-34.002285954715809,151.060610677059003,,,"0",,Bus,
"222636",222636.000000000000000,Wolger St At Burunda St,-34.002659058271291,151.061861795398016,,,"0",,Bus,
"222635",222635.000000000000000,"Como West Public School, Wolger St",-34.004935679410799,151.061407769146996,,,"0",,Bus,
"222634",222634.000000000000000,Wolger St Before Taplan St,-34.006295533229199,151.061429334585995,,,"0",,Bus,
"2263128",2263128.000000000000000,Wallarah Rd At Bertha St,-33.258812915701107,151.513311627717002,,,"0",,Bus,
"222639",222639.000000000000000,Currah Rd After Woronora Cres,-34.000009200343591,151.065154053941995,,,"0",,Bus,
"222638",222638.000000000000000,Woronora Cres At Wolger St,-33.999936069604793,151.061645417478019,,,"0",,Bus,
"228790",228790.000000000000000,Hill St After Nelson St,-32.897747836961294,151.662694687127981,,,"0",,Bus,
"2571137",2571137.000000000000000,"Picton Pool, Argyle St",-34.190200621735301,150.605092393822986,,,"0",,Bus,
"232125",232125.000000000000000,Cartwright St Opp Beckett St,-32.761397240437894,151.525185270679998,,,"0",,Bus,
"210379",210379.000000000000000,Pittwater Rd Opp Jenkins St,-33.684711509392095,151.304011463184992,,,"0",,Bus,
"210378",210378.000000000000000,Pittwater Rd Opp Turimetta St,-33.682247970321484,151.303349620153000,,,"0",,Bus,
"210377",210377.000000000000000,Waterview St At Mona St,-33.666697993795800,151.307724067845982,,,"0",,Bus,
"210376",210376.000000000000000,Waterview St At Delwood Cl,-33.669683014122299,151.309963548030026,,,"0",,Bus,
"210375",210375.000000000000000,Waterview St Opp Crescent Rd,-33.670555974037697,151.311795877912004,,,"0",,Bus,
"210374",210374.000000000000000,Waterview St At Barrenjoey Rd,-33.670818520703705,151.313048170066963,,,"0",,Bus,
"210373",210373.000000000000000,Waterview St Opp Bellevarde Pde,-33.670594804468898,151.313004655995996,,,"0",,Bus,
"210372",210372.000000000000000,Waterview St Before Crescent Rd,-33.670481045154602,151.311619726738030,,,"0",,Bus,
"210371",210371.000000000000000,Waterview St Opp Delwood Cl,-33.669624541643898,151.310089928650996,,,"0",,Bus,
"210370",210370.000000000000000,Waterview St After Mona St,-33.666883839618407,151.308078145521989,,,"0",,Bus,
"274564",274564.000000000000000,Surveyors Creek Rd At Muru Dr,-33.786136698181295,150.684982449218012,,,"0",,Bus,
"274565",274565.000000000000000,Kukundi Dr At Punka Pl,-33.782161088358805,150.684121216807029,,,"0",,Bus,
"274566",274566.000000000000000,Kukundi Dr At Jindalee Pl,-33.781789982193196,150.681461139139003,,,"0",,Bus,
"274567",274567.000000000000000,Talara Av Opp Waringa Cres,-33.781278684676913,150.678061191658003,,,"0",,Bus,
"2154199",2154199.000000000000000,Ridgecrop Dr Opp Knightsbridge Shopping Centre,-33.712771792346004,150.994615245977002,,,"0",,Bus,
"2154198",2154198.000000000000000,Rowallan Av Before Castle St,-33.728333352962899,150.997957833248989,,,"0",,Bus,
"274562",274562.000000000000000,Floribunda Av Before Sir John Jamison Cct,-33.780256394653804,150.664883115487982,,,"0",,Bus,
"274563",274563.000000000000000,Allison Dr Opp Langley Av,-33.782076152304192,150.670357040043996,,,"0",,Bus,
"2154194",2154194.000000000000000,Castle St After Grand Way,-33.728488603464498,150.999561114984999,,,"0",,Bus,
"2154197",2154197.000000000000000,Rowallan Av Before Patrick Av,-33.729267567707190,150.997213965664002,,,"0",,Bus,
"274568",274568.000000000000000,Talara Av Opp Coco Dr,-33.783298069649398,150.676226528289988,,,"0",,Bus,
"274569",274569.000000000000000,The Lakes Dr At Jirang Pl,-33.784258888514898,150.673623387730999,,,"0",,Bus,
"2154193",2154193.000000000000000,Old Northern Rd Opp St Bernadette's Primary School,-33.731421537315384,151.012735978075995,,,"0",,Bus,
"204742",204742.000000000000000,Lyons Rd At Formosa St,-33.851400768217601,151.154180635522010,,,"0",,Bus,
"2259193",2259193.000000000000000,Tuggerawong Rd Before Cadonia Rd,-33.277282445383896,151.487193139015005,,,"0",,Bus,
"2259192",2259192.000000000000000,Tuggerawong Rd After Friday St,-33.278379411939603,151.487002689632021,,,"0",,Bus,
"2259191",2259191.000000000000000,"Tuggerawong Rd, Tuggerawong Public School",-33.280682567837204,151.484846898864987,,,"0",,Bus,
"2259190",2259190.000000000000000,"Tuggerawong Shops, Tuggerawong Rd",-33.280899771825105,151.480331725469995,,,"0",,Bus,
"2259197",2259197.000000000000000,Yeramba Rd Opp Anchorage Cres,-33.142444454630500,151.565651154085998,,,"0",,Bus,
"2259196",2259196.000000000000000,Yeramba Rd Opp Regatta Way,-33.141964906761402,151.571590760183994,,,"0",,Bus,
"2259195",2259195.000000000000000,Findlay Av Opp Kariola St,-33.164261910121688,151.569119019673991,,,"0",,Bus,
"2259194",2259194.000000000000000,Pacific Hwy Before Mildon Rd,-33.300696328911400,151.421480843530986,,,"0",,Bus,
"2280102",2280102.000000000000000,Harrison St Opp Arlington St,-33.016317784396584,151.678915078616996,,,"0",,Bus,
"2280103",2280103.000000000000000,Harrison St Opp Palamuna Cl,-33.017131119136394,151.680283979262015,,,"0",,Bus,
"2259199",2259199.000000000000000,Yeramba Rd Before Warrina Av,-33.139038778472603,151.561491079619998,,,"0",,Bus,
"2259198",2259198.000000000000000,Yeramba Rd Opp Illawong Rd,-33.140675803492805,151.563278542608003,,,"0",,Bus,
"2280106",2280106.000000000000000,Ntaba Rd Opp Lepton Pde,-33.014709047101100,151.683609252632010,,,"0",,Bus,
"2280107",2280107.000000000000000,Ntaba Rd Opp Jewells Plaza,-33.012686829074106,151.683726639458030,,,"0",,Bus,
"2280104",2280104.000000000000000,Harrison St Opp Cooinda Cl,-33.017452399134307,151.682760229724011,,,"0",,Bus,
"2280105",2280105.000000000000000,Harrison St Opp Holy Family Anglican Church,-33.016575460720404,151.684520755796001,,,"0",,Bus,
"232227",232227.000000000000000,"St Bede's High School, Heritage Dr",-32.753863161637206,151.633258532995001,,,"0",,Bus,
"232226",232226.000000000000000,Masonite Rd Opp 90,-32.806098210027500,151.765347706085038,,,"0",,Bus,
"287137",287137.000000000000000,Church St After Berkley St,-33.397362760115591,148.012497571127994,,,"0",,Bus,
"232228",232228.000000000000000,Somerset Dr At Avondale Dr,-32.774128795207602,151.654687830407994,,,"0",,Bus,
"231538",231538.000000000000000,Government Rd Before Taree St,-32.721336819667592,152.130939467897036,,,"0",,Bus,
"231539",231539.000000000000000,Government Rd Before Irambang St,-32.720863028023501,152.127780135979009,,,"0",,Bus,
"231534",231534.000000000000000,Magnus St Before Donald St,-32.720704043342899,152.147213499705998,,,"0",,Bus,
"231535",231535.000000000000000,Donald St At Stockton St,-32.721935614258108,152.143108266130014,,,"0",,Coach,
"231535",231535.000000000000000,Donald St At Stockton St,-32.721935614258108,152.143108266130014,,,"0",,Bus,
"231536",231536.000000000000000,Government Rd After Church St,-32.720939164114498,152.140621934584999,,,"0",,Bus,
"231537",231537.000000000000000,Government Rd Before Seaham St,-32.721646266176705,152.134590101713997,,,"0",,Bus,
"229571",229571.000000000000000,Fullerton St Before Nelson Bay Rd,-32.884754369287997,151.794009818872979,,,"0",,Bus,
"229570",229570.000000000000000,Monmouth St At Douglas St,-32.910364724108490,151.783635682723002,,,"0",,Bus,
"229573",229573.000000000000000,Nelson Bay Rd Before Seaside Bvd,-32.856865721612103,151.804821344422010,,,"0",,Bus,
"229572",229572.000000000000000,"Fern Bay Public School, Vardon Rd",-32.872097501248000,151.794981419559008,,,"0",,Bus,
"204813",204813.000000000000000,Parramatta Rd Before Cannon St,-33.888330151685402,151.163859732414011,,,"0",,Bus,
"204812",204812.000000000000000,Parramatta Rd After Northumberland Av,-33.888083587063889,151.166883540315013,,,"0",,Bus,
"2304195",2304195.000000000000000,Macquarie Rd Opp Fitzroy St,-32.899615909959913,151.731035416628998,,,"0",,Bus,
"2151112",2151112.000000000000000,Larra Cres Before Mill Dr,-33.762137355680700,151.015560850389988,,,"0",,Bus,
"2151113",2151113.000000000000000,Mill Dr Near Alderson Av,-33.763307513540511,151.013662779306003,,,"0",,Bus,
"2151110",2151110.000000000000000,Larra Cres Opp Eather Av,-33.762503303075484,151.012071689980019,,,"0",,Bus,
"2151111",2151111.000000000000000,Larra Cres At Raine Av,-33.761508871255202,151.014938135130990,,,"0",,Bus,
"2151116",2151116.000000000000000,Paragon Dr Opp McDonald St,-33.773609422269402,151.030145227419979,,,"0",,Bus,
"2151117",2151117.000000000000000,"Christ The King School, Bowral St",-33.775433544098703,151.025062357579003,,,"0",,Bus,
"2151115",2151115.000000000000000,McDonald St Opp Becky Av,-33.773404498997685,151.027869763969989,,,"0",,Bus,
"2151118",2151118.000000000000000,26 Statham Av,-33.778050657781996,151.023836166748993,,,"0",,Bus,
"2151119",2151119.000000000000000,Statham Av Opp Meckiff Av,-33.779223274626311,151.024074527443048,,,"0",,Bus,
"226314",226314.000000000000000,Dudley St After Merrendale Av,-33.248345351975885,151.509823939729017,,,"0",,Bus,
"2259733",2259733.000000000000000,"Munmorah United Bowling Club, Colongra Bay Rd",-33.190764429640801,151.565461830351040,,,"0",,Bus,
"2259731",2259731.000000000000000,"St Brendans Catholic Primary School, Carters Rd",-33.187927203178795,151.576221053105002,,,"0",,Bus,
"2259738",2259738.000000000000000,St Peters (Corpus Christi),-33.301605965710294,151.410862425619001,,,"0",,Bus,
"2144110",2144110.000000000000000,Cumberland Rd At Chiswick Rd,-33.860637582434499,151.023434960879001,,,"0",,Bus,
"275214",275214.000000000000000,Marsh Rd After Warradale Rd,-33.899526711573102,150.606187566774963,,,"0",,Bus,
"275217",275217.000000000000000,Silverdale Rd Before Lewis St,-33.902737826261998,150.609781549094009,,,"0",,Bus,
"275216",275216.000000000000000,Silverdale Rd Opp Ridgehaven Rd,-33.904793029645901,150.608538850319007,,,"0",,Bus,
"2144114",2144114.000000000000000,Cumberland Rd At Paul St,-33.852676662598093,151.024951020560025,,,"0",,Bus,
"2144115",2144115.000000000000000,Cumberland Rd At Mary St,-33.851318323138784,151.025157197728987,,,"0",,Bus,
"275213",275213.000000000000000,Weir Rd (Warragamba PS),-33.891598170346903,150.604264820485014,,,"0",,Bus,
"275212",275212.000000000000000,Marsh Rd Before Warradale Rd,-33.899486135283396,150.606034547761993,,,"0",,Bus,
"2144119",2144119.000000000000000,St John's Catholic Primary School,-33.848472491361399,151.030066767779999,,,"0",,Bus,
"275219",275219.000000000000000,Silverdale Rd Opp Waterhouse Dr,-33.896498374095309,150.613873640587997,,,"0",,Bus,
"275218",275218.000000000000000,Silverdale Rd At Warradale Rd,-33.898997259818799,150.611947357269003,,,"0",,Bus,
"226315",226315.000000000000000,Dudley St At Robson Av,-33.250906078966807,151.509762746453987,,,"0",,Bus,
"2444204",2444204.000000000000000,John Oxley Dr At Thrumster St,-31.456367386954089,152.838703405484978,,,"0",,Bus,
"206868",206868.000000000000000,Mowbray Rd At High St,-33.804063307377604,151.203779976003005,,,"0",,Bus,
"206869",206869.000000000000000,Edinburgh Rd Opp Remuera St,-33.802395705364795,151.206968425032045,,,"0",,Bus,
"206860",206860.000000000000000,"Willoughby Girls High School, Keary St, Stand 5",-33.803006830302500,151.200943730561988,,,"0",,Bus,
"206862",206862.000000000000000,"Willoughby Public School, Keary St, Stand 2",-33.802244642375307,151.201100687283997,,,"0",,Bus,
"206863",206863.000000000000000,"Willoughby Public School, Keary St, Stand 1",-33.802081263871507,151.201135859812979,,,"0",,Bus,
"206864",206864.000000000000000,"Keary St Opp Willoughby Girls High School, Stand 6",-33.803181214502501,151.201114156442998,,,"0",,Bus,
"206865",206865.000000000000000,"Keary St Opp Willoughby Girls High School, Stand 7",-33.803389567501696,151.201081185272045,,,"0",,Bus,
"206866",206866.000000000000000,"Keary St Opp Willoughby Girls High School, Stand 7",-33.803580298294804,151.201036558645001,,,"0",,Bus,
"206867",206867.000000000000000,Mowbray Rd Opp Chiltern Rd,-33.803749339797598,151.201627640264007,,,"0",,Bus,
"2304291",2304291.000000000000000,"Sandgate Station, Platform 1",-32.872325084520099,151.702831846098007,,PST1169,"2","1",Train,
"2304292",2304292.000000000000000,"Sandgate Station, Platform 2",-32.872363453414202,151.702769828757994,,PST1169,"2","2",Train,
"230812",230812.000000000000000,Ring Rd Opp The Wollotuka Institute,-32.895050258049011,151.702646923281037,,,"0",,Bus,
"2576299",2576299.000000000000000,1080 Wisemans Ferry Rd,-33.499668294906989,150.950666361771994,,,"0",,Bus,
"2065109",2065109.000000000000000,Falcon St At Alexander St,-33.827950719575497,151.202133112839988,,,"0",,Bus,
"2065108",2065108.000000000000000,"North Sydney Boys High School, Falcon St",-33.828694640847601,151.206995320279987,,,"0",,Bus,
"2065105",2065105.000000000000000,West St At Huntington St,-33.825161683213302,151.207027089552014,,,"0",,Bus,
"2065104",2065104.000000000000000,Ernest St At West St,-33.826440843311495,151.206506890548980,,,"0",,Bus,
"2065107",2065107.000000000000000,"North Sydney Boys High, Falcon St",-33.828787996755601,151.207690835640989,,,"0",,Bus,
"2065106",2065106.000000000000000,Ernest St At West St,-33.826603118007398,151.206504056037971,,,"0",,Bus,
"2065101",2065101.000000000000000,Ivy St Before Rocklands Rd,-33.833823364229801,151.197432980683999,,,"0",,Bus,
"2065100",2065100.000000000000000,"Brennan Park, King St",-33.834151321847798,151.199176492246011,,,"0",,Bus,
"2065103",2065103.000000000000000,Rocklands Rd Opp Mater Private Hospital,-33.831094577384697,151.201358736419991,,,"0",,Bus,
"2065102",2065102.000000000000000,Rocklands Rd At Morton St,-33.832064850116595,151.199592509298014,,,"0",,Bus,
"230722",230722.000000000000000,Marsden St At Mort Lane,-32.875094539260402,151.689079592430005,,,"0",,Bus,
"230723",230723.000000000000000,54 Marsden St,-32.877345237151196,151.690073725160005,,,"0",,Bus,
"230720",230720.000000000000000,Blanch St After Alderson St,-32.869987505883394,151.688105654603021,,,"0",,Bus,
"230721",230721.000000000000000,King St At Karloo St,-32.871664258605001,151.688791870269000,,,"0",,Bus,
"2320158",2320158.000000000000000,"Maitland Regional Art Gallery, High St",-32.737644497248880,151.561289698966021,,,"0",,Bus,
"2320159",2320159.000000000000000,Elgin St Opp Maitland Public School,-32.735457191973801,151.554068498247005,,,"0",,Bus,
"230724",230724.000000000000000,Marsden St Opp Alister St,-32.879247346004597,151.690515736856042,,,"0",,Bus,
"230725",230725.000000000000000,Mawson St At Marton St,-32.880672385287696,151.692864880768013,,,"0",,Bus,
"2320154",2320154.000000000000000,Dunmore Rd At Morpeth St,-32.699070973478101,151.603304163087955,,,"0",,Bus,
"2320155",2320155.000000000000000,Dunmore Rd Opp Morpeth St,-32.699367309608377,151.603085011633993,,,"0",,Bus,
"230728",230728.000000000000000,"Shortland Public School, Sandgate Rd",-32.881296555962408,151.695908402518995,,,"0",,Bus,
"230729",230729.000000000000000,Sandgate Rd Opp Hansen Pl,-32.885780073425309,151.695974574790995,,,"0",,Bus,
"2320150",2320150.000000000000000,Addison Rd Before Westbourne Rd,-32.714583242226105,151.566933262405996,,,"0",,Bus,
"2320151",2320151.000000000000000,Belmore Rd At Allan St,-32.726468089810290,151.560698004162020,,,"0",,Bus,
"2320152",2320152.000000000000000,Belmore Rd At Lorn St,-32.728161657862110,151.557981331353005,,,"0",,Bus,
"2320153",2320153.000000000000000,Dalveen Rd Opp Maple Rd,-32.703950279715002,151.597268787285003,,,"0",,Bus,
"2145644",2145644.000000000000000,"Pendle Hill Station, Platform 4",-33.801617991695998,150.956390889543997,,PST1232,"1","4",Train,
"2145643",2145643.000000000000000,"Pendle Hill Station, Platform 3",-33.801561928593500,150.956453067821997,,PST1232,"1","3",Train,
"2145642",2145642.000000000000000,"Pendle Hill Station, Platform 2",-33.801496521607696,150.956525609044007,,PST1232,"1","2",Train,
"2145641",2145641.000000000000000,"Pendle Hill Station, Platform 1",-33.801440458448802,150.956587787147015,,PST1232,"1","1",Train,
"226312",226312.000000000000000,"Gorokan High School, Goobarabah Av",-33.244041140911605,151.508776909004979,,,"0",,Bus,
"26408",26408.000000000000000,Wright St At Emma Way,-36.047006884001100,146.909652180980032,,,"0",,Bus,
"226313",226313.000000000000000,Dudley St After Melrose Av,-33.245622476120708,151.510380696211001,,,"0",,Bus,
"2145391",2145391.000000000000000,Station St Opp Mckern St,-33.810143771548496,150.971464764452008,,,"0",,Bus,
"2145393",2145393.000000000000000,Station St Before Fullagar St,-33.813359849602101,150.970372178689985,,,"0",,Bus,
"2145392",2145392.000000000000000,Station St Opp Bennett St,-33.811829506205804,150.970884293636004,,,"0",,Bus,
"2145395",2145395.000000000000000,Old Prospect Rd After Boronia St,-33.817522984261700,150.967293757175014,,,"0",,Bus,
"2145394",2145394.000000000000000,Station St Opp Wentworthville Public School,-33.814671819846495,150.969925511094004,,,"0",,Bus,
"2145396",2145396.000000000000000,Old Prospect Rd Before Hampden Rd,-33.817305544981807,150.965092187799996,,,"0",,Bus,
"2230178",2230178.000000000000000,Loftus St At Eric St,-34.081998475867088,151.157771333298996,,,"0",,Bus,
"201842",201842.000000000000000,Gardeners Rd Opp Sutherland St,-33.922155816671705,151.201929905499014,,,"0",,Bus,
"201841",201841.000000000000000,Gardeners Rd At Dunning Av,-33.921925874553096,151.200221786446008,,,"0",,Bus,
"201840",201840.000000000000000,"Gardeners Road Public School, Gardeners Rd",-33.921471013917902,151.197184087238043,,,"0",,Bus,
"201847",201847.000000000000000,Racecourse Pl At Evans Av,-33.924201913221602,151.211120044094002,,,"0",,Bus,
"201846",201846.000000000000000,Gardeners Rd Opp Racecourse Pl,-33.923414823192999,151.210951551173991,,,"0",,Bus,
"201845",201845.000000000000000,Gardeners Rd After Dalmeny Av,-33.923087659548003,151.208665785237997,,,"0",,Bus,
"201844",201844.000000000000000,Gardeners Rd Opp Macquarie St,-33.922776595331612,151.206434866123004,,,"0",,Bus,
"2230170",2230170.000000000000000,"Bundeena Fire Station, Bundeena Dr",-34.084092337468398,151.145420877427995,,,"0",,Bus,
"201849",201849.000000000000000,Evans Av At Maloney St,-33.924325419554208,151.206986680072987,,,"0",,Bus,
"201848",201848.000000000000000,"Eastlakes Reserve, Evans Av",-33.924765974816395,151.209645535306009,,,"0",,Bus,
"2230176",2230176.000000000000000,Eric St Opp Bombora Av,-34.089839636158409,151.156899095231012,,,"0",,Bus,
"2035178",2035178.000000000000000,Storey St Near Cooper St,-33.937745010553392,151.244865177313017,,,"0",,Bus,
"2035175",2035175.000000000000000,Garden St Near Gale Rd,-33.938744711973300,151.242266522921994,,,"0",,Bus,
"2035177",2035177.000000000000000,Garden St Near Gale Rd,-33.939067331850204,151.242055550342002,,,"0",,Bus,
"2035176",2035176.000000000000000,Garden St Near Maroubra Rd,-33.941684168428296,151.241677509439000,,,"0",,Bus,
"2035171",2035171.000000000000000,Storey St Near Flower St,-33.938644518404999,151.247515011740006,,,"0",,Bus,
"2035170",2035170.000000000000000,Flower St Near Gale Rd,-33.939426680110387,151.247824167007053,,,"0",,Bus,
"2035172",2035172.000000000000000,Storey St Near Cooper St,-33.937901638861902,151.244764869318999,,,"0",,Bus,
"2320334",2320334.000000000000000,Tea Tree Av At Denton Park Dr,-32.700440024256999,151.525744103112999,,,"0",,Bus,
"2320335",2320335.000000000000000,Tea Tree Av At Denton Park Dr,-32.700453394710998,151.525872639205005,,,"0",,Bus,
"2320336",2320336.000000000000000,Tea Tree Av At River Gum Dr,-32.698361293263197,151.531903948895007,,,"0",,Bus,
"2428164",2428164.000000000000000,Taree St Opp Palmway Cr,-32.179599727768988,152.484351637604988,,,"0",,Bus,
"2428165",2428165.000000000000000,Stuart Pde At Mayers Dr,-32.170692745541899,152.491649520508986,,,"0",,Bus,
"2428166",2428166.000000000000000,Tuncrruy St Opp Tuncurry Public School,-32.171354528746683,152.496092955832978,,,"0",,Bus,
"2320337",2320337.000000000000000,Avery St Opp Bingara St,-32.707048968500203,151.533313672752001,,,"0",,Bus,
"2428160",2428160.000000000000000,"Pacific Palms Coach Stop, Boomerang Dr",-32.347608452506201,152.535478133031006,,,"0",,Bus,
"2428161",2428161.000000000000000,The Lakes Way Opp Sundowner Tiona Tourist Park,-32.304895553586604,152.520139836152993,,,"0",,Bus,
"2428162",2428162.000000000000000,"Estia Health Forster, The Southern Pwy",-32.209435944539194,152.533007386105993,,,"0",,Bus,
"2428163",2428163.000000000000000,Peel St At Kent St,-32.176704555285696,152.498733643179008,,,"0",,Bus,
"2428168",2428168.000000000000000,The Lakes Way Before Failford Rd,-32.091146449298300,152.478378629665002,,,"0",,Bus,
"2428168",2428168.000000000000000,The Lakes Way Before Failford Rd,-32.091146449298300,152.478378629665002,,,"0",,Regional,
"2428169",2428169.000000000000000,Mark St Before MacIntosh St,-32.193859127898804,152.513098595569971,,,"0",,Bus,
"2320331",2320331.000000000000000,"Telarah Station, Platform 1",-32.723427018801395,151.539781866759995,,PST1179,"2","1",Train,
"2325124",2325124.000000000000000,Sergeant St At Chidgey St,-32.837838380986902,151.340630777332990,,,"0",,Bus,
"228297",228297.000000000000000,Mills St Before Bayview St,-32.977193588012099,151.655642023582004,,,"0",,Bus,
"2325125",2325125.000000000000000,Wollombi Rd Before Percy St,-32.836868773223685,151.345973109440990,,,"0",,Bus,
"2760163",2760163.000000000000000,Carpenter St At Adams Cres,-33.775553864924390,150.780281578249003,,,"0",,Bus,
"2760162",2760162.000000000000000,Monfarville St Opp Carpenter St,-33.775028890626700,150.776535517975987,,,"0",,Bus,
"2760165",2760165.000000000000000,Carpenter St Before Marsden Rd,-33.776603863615101,150.784827776503988,,,"0",,Bus,
"2760164",2760164.000000000000000,Carpenter St After Tidswell St,-33.776197173023398,150.783104834385995,,,"0",,Bus,
"2760167",2760167.000000000000000,Carpenter St Opp Leonard St,-33.777986584155698,150.790856398751004,,,"0",,Bus,
"2760166",2760166.000000000000000,Carpenter St At Day St,-33.777473539055798,150.788492017664993,,,"0",,Bus,
"2760169",2760169.000000000000000,Bennett Rd At Suffolk Pl,-33.779820046298703,150.792480506836995,,,"0",,Bus,
"2760168",2760168.000000000000000,Carpenter St At Bennet St,-33.778378479070994,150.792470840002011,,,"0",,Bus,
"232594",232594.000000000000000,Wollombi Rd Opp Michael St,-32.840045881184594,151.340887833517002,,,"0",,Bus,
"219319",219319.000000000000000,Hopetoun St At Burnett St,-33.912849419952899,151.130915131208013,,,"0",,Bus,
"219312",219312.000000000000000,Floss St Opp Hurlstone Park Station,-33.910193446425403,151.132731954484001,,,"0",,Bus,
"219313",219313.000000000000000,Floss St Opp Hurlstone Park Station,-33.910339117703487,151.132955129235995,,,"0",,Bus,
"219311",219311.000000000000000,"Hurlstone Park Station, Floss St",-33.910129459637695,151.132491116468998,,,"0",,Bus,
"213149",213149.000000000000000,Orpington St Opp Pembroke St,-33.885516115675692,151.131615196217012,,,"0",,Bus,
"219317",219317.000000000000000,Hampden St At Garnet St,-33.908822796407101,151.134373097645010,,,"0",,Bus,
"219314",219314.000000000000000,"Euston Reserve, Floss St",-33.909848673862392,151.128511542799998,,,"0",,Bus,
"219315",219315.000000000000000,Dunstaffenage St At Crinan St,-33.908072377343800,151.129355097931011,,,"0",,Bus,
"2564120",2564120.000000000000000,"Eucalyptus Park, Eucalyptus Dr",-33.989785047634804,150.895156491366009,,,"0",,Bus,
"2564125",2564125.000000000000000,"Macquarie Fields High School, School Grounds",-33.996988113762200,150.885380922731002,,,"0",,Bus,
"228295",228295.000000000000000,Mills St Opp Jonathan St,-32.979952234512304,151.651725692251006,,,"0",,Bus,
"200711",200711.000000000000000,Harris St After Quarry St,-33.876848616447894,151.198137764644997,,,"0",,Bus,
"200712",200712.000000000000000,"Powerhouse Museum, Harris St",-33.879047466162596,151.199444685835999,,,"0",,Bus,
"200713",200713.000000000000000,Harris St At Mary Ann St,-33.880647908734602,151.200333413897994,,,"0",,Bus,
"200715",200715.000000000000000,Harris St Before Broadway,-33.883234021978197,151.201907940955010,,,"0",,Bus,
"200717",200717.000000000000000,Harris St At Mary Ann St,-33.880989710858806,151.200350192188978,,,"0",,Bus,
"200718",200718.000000000000000,Harris St At Macarthur St,-33.879646804474888,151.199571319225015,,,"0",,Bus,
"200719",200719.000000000000000,Harris St Opp Powerhouse Museum,-33.878365750462798,151.198827914188001,,,"0",,Bus,
"2211133",2211133.000000000000000,Doyle Rd At School Pde,-33.955640561795697,151.029908855092003,,,"0",,Bus,
"257752",257752.000000000000000,"Hillview Heritage Hotel, Illawarra Hwy",-34.564876235048509,150.329743480807991,,,"0",,Bus,
"2211135",2211135.000000000000000,Faraday Rd Opp Windsor Rd,-33.957429799907509,151.028652526088990,,,"0",,Bus,
